ACT	ACT	airport	Waco Regional	31.611389	-97.230556	Waco	ACT	United States	US	America/Chicago
RKT	RKT	airport	Ras Al Khaimah International	25.613611	55.938889	Ras al-Khaimah	RKT	United Arab Emirates	AE	Asia/Dubai
CJA	CJA	airport	Mayor General FAP Armando Revoredo Iglesias	-7.139167	-78.489444	Cajamarca	CJA	Peru	PE	America/Lima
IXU	IXU	airport	Aurangabad	19.862778	75.398056	Aurangabad	IXU	India	IN	Asia/Calcutta
BFV	BFV	airport	Buriram	15.226667	103.251111	Buriram Province	BFV	Thailand	TH	Asia/Bangkok
BLV	BLV	airport	MidAmerica St. Louis	38.541111	-89.848889	Belleville	BLV	United States	US	America/Chicago
BTU	BTU	airport	Bintulu	3.124167	113.019722	Bintulu	BTU	Malaysia	MY	Asia/Kuala_Lumpur
BUQ	BUQ	airport	Joshua Mqabuko Nkomo International	-20.0175	28.617778	Bulawayo	BUQ	Zimbabwe	ZW	Africa/Harare
CFB	CFB	airport	Cabo Frio International	-22.925	-42.078611	Cabo Frio	CFB	Brazil	BR	America/Sao_Paulo
FKS	FKS	airport	Fukushima	37.2275	140.430556	Fukushima	FKS	Japan	JP	Asia/Tokyo
YQX	YQX	airport	Gander International	48.947778	-54.56	Gander	YQX	Canada	CA	America/St_Johns
JUB	JUB	airport	Juba International	4.871944	31.601111	Juba	JUB	South Sudan	SS	Africa/Juba
KSQ	KSQ	airport	Karshi	38.801944	65.774722	Qarshi	KSQ	Uzbekistan	UZ	Asia/Samarkand
LRD	LRD	airport	Laredo International	27.543889	-99.461667	Laredo	LRD	United States	US	America/Chicago
MWX	MWX	airport	Muan International	34.991389	126.382778	Muan County	MWX	South Korea	KR	Asia/Seoul
APF	APF	airport	Naples Municipal	26.153333	-81.775278	Naples	APF	United States	US	America/New_York
NYT	NYT	airport	Naypyidaw	19.6225	96.201389	Naypyidaw	NYT	Myanmar (Burma)	MM	Asia/Rangoon
PEM	PEM	airport	Padre Aldamiz International	-12.616389	-69.229167	Puerto Maldonado	PEM	Peru	PE	America/Lima
PHC	PHC	airport	Port Harcourt International	5.015556	6.949722	Port Harcourt	PHC	Nigeria	NG	Africa/Lagos
PXU	PXU	airport	Pleiku	14.004444	108.017222	Pleiku	PXU	Vietnam	VN	Asia/Saigon
SCK	SCK	airport	Stockton Metropolitan	37.894167	-121.23833	Stockton	SCK	United States	US	America/Los_Angeles
SGD	SGD	airport	Sønderborg	54.964444	9.791667	Sønderborg	SGD	Denmark	DK	Europe/Copenhagen
TBZ	TBZ	airport	Tabriz International	38.133889	46.235	Tabriz	TBZ	Iran	IR	Asia/Tehran
TCQ	TCQ	airport	Coronel FAP Carlos Ciriani Santa Rosa International	-18.053333	-70.275833	Tacna	TCQ	Peru	PE	America/Lima
TAP	TAP	airport	Tapachula International	14.794444	-92.37	Tapachula	TAP	Mexico	MX	America/Mexico_City
TAY	TAY	airport	Tartu	58.3075	26.690556	Tartu	TAY	Estonia	EE	Europe/Tallinn
WKJ	WKJ	airport	Wakkanai	45.404167	141.800833	Wakkanai	WKJ	Japan	JP	Asia/Tokyo
HVB	HVB	airport	Hervey Bay	-25.32	152.880278	Hervey Bay	HVB	Australia	AU	Australia/Brisbane
WTB	WTB	airport	Brisbane West Wellcamp	-27.56	151.796111	Toowoomba	TWB	Australia	AU	Australia/Brisbane
SPI	SPI	airport	Abraham Lincoln Capital	39.844167	-89.677778	Springfield	SPI	United States	US	America/Chicago
ACK	ACK	airport	Nantucket Memorial	41.253056	-70.060278	Nantucket	ACK	United States	US	America/New_York
AMQ	AMQ	airport	Pattimura	-3.710278	128.089167	Ambon, Maluku	AMQ	Indonesia	ID	Asia/Jayapura
BET	BET	airport	Bethel	60.779722	-161.83806	Bethel	BET	United States	US	America/Anchorage
BFN	BFN	airport	Bloemfontein	-29.092778	26.3025	Bloemfontein	BFN	South Africa	ZA	Africa/Johannesburg
CAL	CAL	airport	Campbeltown	55.437222	-5.686389	Campbeltown	CAL	United Kingdom	GB	Europe/London
PAC	PAC	airport	Albrook  Marcos A. Gelabert  International	8.973333	-79.555556	Panama City	PTY	Panama	PA	America/Panama
PRY	PRY	airport	Wonderboom	-25.65	28.216667	Pretoria	PRY	South Africa	ZA	Africa/Johannesburg
HIA	HIA	airport	Huai an Lianshui	33.7875	119.127778	Huai an	HIA	China	CN	Asia/Shanghai
LMM	LMM	airport	Los Mochis International	25.685278	-109.08083	Los Mochis	LMM	Mexico	MX	America/Mazatlan
JJD	JJD	airport	Cruz Jericoacoara	-2.906667	-40.358056	Cruz, Ceará	JJD	Brazil	BR	America/Fortaleza
GFK	GFK	airport	Grand Forks International	47.949167	-97.176111	Grand Forks	GFK	United States	US	America/Chicago
GLT	GLT	airport	Gladstone	-23.869722	151.222778	Gladstone	GLT	Australia	AU	Australia/Brisbane
GNA	GNA	airport	Hrodna	53.605556	24.053889	Grodno	GNA	Belarus	BY	Europe/Minsk
VDH	VDH	airport	Dong Hoi	17.515278	106.590833	Đồng Hới	VDH	Vietnam	VN	Asia/Saigon
JMU	JMU	airport	Jiamusi Dongjiao	46.843333	130.465278	Jiamusi	JMU	China	CN	Asia/Shanghai
YGK	YGK	airport	Kingston/Norman Rogers	44.225278	-76.596944	Kingston	YGK	Canada	CA	America/Toronto
LLK	LLK	airport	Lankaran International	38.758889	48.806389	Lankaran	LLK	Azerbaijan	AZ	Asia/Baku
YQL	YQL	airport	Lethbridge	49.629722	-112.79028	Lethbridge	YQL	Canada	CA	America/Edmonton
LUK	LUK	airport	Cincinnati Municipal Lunken	39.1	-84.416667	Cincinnati	CVG	United States	US	America/New_York
LYG	LYG	airport	Lianyungang Baitabu	34.571944	118.873889	Lianyungang	LYG	China	CN	Asia/Shanghai
SRE	SRE	airport	Juana Azurduy de Padilla International	-19.010833	-65.292778	Sucre	SRE	Bolivia	BO	America/La_Paz
PPB	PPB	airport	Presidente Prudente	-22.175	-51.424722	Presidente Prudente, São Paulo	PPB	Brazil	BR	America/Sao_Paulo
THS	THS	airport	Sukhothai	17.237778	99.818333	Sukhothai Province	THS	Thailand	TH	Asia/Bangkok
TKG	TKG	airport	Radin Inten II International	-5.242222	105.178889	Bandar Lampung	TKG	Indonesia	ID	Asia/Jakarta
TUG	TUG	airport	Tuguegarao	17.641667	121.733611	Tuguegarao	TUG	Philippines	PH	Asia/Manila
TVS	TVS	airport	Tangshan Sannühe	39.719444	117.993333	Tangshan	TVS	China	CN	Asia/Shanghai
ZBF	ZBF	airport	Bathurst	47.629722	-65.738889	Bathurst	ZBF	Canada	CA	America/Halifax
AEY	AEY	airport	Akureyri	65.658611	-18.072222	Akureyri	AEY	Iceland	IS	Atlantic/Reykjavik
BRW	BRW	airport	Wiley Post–Will Rogers Memorial	71.285556	-156.76611	Barrow	BRW	United States	US	America/Anchorage
CDV	CDV	airport	Merle K. (Mudhole) Smith	60.491667	-145.4775	Cordova	CDV	United States	US	America/Anchorage
CLL	CLL	airport	Easterwood	30.588611	-96.363889	College Station	CLL	United States	US	America/Chicago
YXC	YXC	airport	Cranbrook/Canadian Rockies International	49.610833	-115.78222	Cranbrook	YXC	Canada	CA	America/Edmonton
EBJ	EBJ	airport	Esbjerg	55.525833	8.553333	Esbjerg	EBJ	Denmark	DK	Europe/Copenhagen
FSM	FSM	airport	Fort Smith Regional	35.336667	-94.3675	Fort Smith	FSM	United States	US	America/Chicago
ACV	ACV	airport	Arcata–Eureka	40.978056	-124.10861	Arcata	ACV	United States	US	America/Los_Angeles
SRP	SRP	airport	Stord Airport, Sørstokken	59.791944	5.340833	Stord	SRP	Norway	NO	Europe/Oslo
BDJ	BDJ	airport	Syamsudin Noor International	-3.442222	114.7625	Banjarmasin	BDJ	Indonesia	ID	Asia/Makassar
ILY	ILY	airport	Islay	55.681944	-6.256667	Islay	ILY	United Kingdom	GB	Europe/London
KAO	KAO	airport	Kuusamo	65.9875	29.239444	Kuusamo	KAO	Finland	FI	Europe/Helsinki
KOV	KOV	airport	Kokshetau	53.329167	69.594722	Kokshetau	KOV	Kazakhstan	KZ	Asia/Qyzylorda
KTA	KTA	airport	Karratha	-20.712222	116.773333	Karratha	KTA	Australia	AU	Australia/Perth
LBU	LBU	airport	Labuan	5.297222	115.2525	Labuan	LBU	Malaysia	MY	Asia/Kuala_Lumpur
LYI	LYI	airport	Linyi Shubuling	35.049444	118.411944	Linyi	LYI	China	CN	Asia/Shanghai
MGW	MGW	airport	Morgantown Municipal	39.641111	-79.9175	Morgantown	MGW	United States	US	America/New_York
MLU	MLU	airport	Monroe Regional	32.510833	-92.037778	Monroe	MLU	United States	US	America/Chicago
NQN	NQN	airport	Presidente Perón International	-38.948889	-68.155833	Neuquén	NQN	Argentina	AR	America/Argentina/Salta
OBO	OBO	airport	Tokachi–Obihiro	42.733333	143.216667	Obihiro	OBO	Japan	JP	Asia/Tokyo
PUW	PUW	airport	Pullman–Moscow Regional	46.743611	-117.11111	Pullman	PUW	United States	US	America/Los_Angeles
PYY	PYY	airport	Pai	19.370833	98.435556	Pai	PYY	Thailand	TH	Asia/Bangkok
SIT	SIT	airport	Sitka Rocky Gutierrez	57.047222	-135.36167	Sitka	SIT	United States	US	America/Anchorage
VKG	VKG	airport	Rach Gia	9.958333	105.133333	Rạch Giá	VKG	Vietnam	VN	Asia/Saigon
WGA	WGA	airport	Wagga Wagga	-35.165278	147.466389	Wagga Wagga	WGA	Australia	AU	Australia/Sydney
ZAL	ZAL	airport	Las Marías	-39.649444	-73.086389	Valdivia	ZAL	Chile	CL	America/Santiago
ZYI	ZYI	airport	Zunyi Xinzhou	27.811111	107.246111	Zunyi	ZYI	China	CN	Asia/Shanghai
ROI	ROI	airport	Roi Et	16.116667	103.773889	Roi Et Province	ROI	Thailand	TH	Asia/Bangkok
AQI	AQI	airport	Al Qaisumah/Hafr Al Batin	28.335278	46.125	Qaisumah	AQI	Saudi Arabia	SA	Asia/Riyadh
TZA	TZA	airport	Belize City Municipal	17.516389	-88.195556	Belize City	BZE	Belize	BZ	America/Belize
BGF	BGF	airport	Bangui M Poko International	4.397778	18.52	Bangui	BGF	Central African Republic	CF	Africa/Bangui
BGM	BGM	airport	Greater Binghamton	42.208611	-75.979722	Binghamton	BGM	United States	US	America/New_York
BIM	BIM	airport	South Bimini	25.7	-79.264722	Bimini	BIM	Bahamas	BS	America/Nassau
BLB	BLB	airport	Howard Air Force Base	8.914444	-79.599722	Balboa	BLB	Panama	PA	America/Panama
BNX	BNX	airport	Banja Luka International	44.941389	17.2975	Banja Luka	BNX	Bosnia & Herzegovina	BA	Europe/Sarajevo
CEN	CEN	airport	Ciudad Obregón International	27.392778	-109.83306	Ciudad Obregón	CEN	Mexico	MX	America/Hermosillo
TTT	TTT	airport	Taitung	22.793056	121.181944	Taitung County	TTT	Taiwan	TW	Asia/Taipei
SCY	SCY	airport	San Cristóbal	-0.910278	-89.6175	San Cristóbal Island	SCY	Ecuador	EC	Pacific/Galapagos
DCG	DCG	airport	Dubai Creek SPB	25.242222	55.331667	Dubai	DXB	United Arab Emirates	AE	Asia/Dubai
ESL	ESL	airport	Elista	46.373889	44.330833	Elista	ESL	Russia	RU	Europe/Moscow
HLD	HLD	airport	Hulunbuir Hailar	49.208611	119.816667	Hailar	HLD	China	CN	Asia/Shanghai
KOE	KOE	airport	El Tari International	-10.171667	123.671111	Kupang	KOE	Indonesia	ID	Asia/Makassar
KOK	KOK	airport	Kokkola-Pietarsaari	63.721111	23.143056	Kokkola	KOK	Finland	FI	Europe/Helsinki
LAI	LAI	airport	Lannion – Côte de Granit	48.755	-3.474444	Lannion	LAI	France	FR	Europe/Paris
LCK	LCK	airport	Rickenbacker International	39.813889	-82.927778	Columbus	CMH	United States	US	America/New_York
ULK	ULK	airport	Lensk	60.722778	114.821944	Lensk	ULK	Russia	RU	Asia/Yakutsk
MQT	MQT	airport	Sawyer International	46.353611	-87.395278	Marquette	MQT	United States	US	America/New_York
WNP	WNP	airport	Naga	13.585	123.270278	Naga, Camarines Sur	WNP	Philippines	PH	Asia/Manila
PHE	PHE	airport	Port Hedland International	-20.377778	118.626389	Port Hedland	PHE	Australia	AU	Australia/Perth
ZSE	ZSE	airport	Pierrefonds	-21.320833	55.425	Saint-Pierre	ZSE	France	FR	Indian/Reunion
RFD	RFD	airport	Chicago Rockford International	42.198056	-89.099167	Chicago	CHI	United States	US	America/Chicago
RNB	RNB	airport	Ronneby	56.266667	15.265	Ronneby	RNB	Sweden	SE	Europe/Stockholm
SFA	SFA	airport	Sfax–Thyna International	34.718056	10.691111	Sfax	SFA	Tunisia	TN	Africa/Tunis
SNW	SNW	airport	Thandwe	18.460833	94.3	Thandwe	SNW	Myanmar (Burma)	MM	Asia/Rangoon
TIP	TIP	airport	Tripoli International	32.663611	13.158889	Tripoli	TIP	Libya	LY	Africa/Tripoli
WVB	WVB	airport	Walvis Bay	-22.98	14.645278	Walvis Bay	WVB	Namibia	NA	Africa/Windhoek
LEB	LEB	airport	Lebanon Municipal	43.627778	-72.307222	Lebanon	LEB	United States	US	America/New_York
OGD	OGD	airport	Ogden-Hinckley	41.196111	-112.01056	Ogden	OGD	United States	US	America/Denver
RDD	RDD	airport	Redding Municipal	40.508889	-122.29333	Redding	RDD	United States	US	America/Los_Angeles
UST	UST	airport	Northeast Florida Regional	29.961389	-81.341111	St. Augustine	UST	United States	US	America/New_York
YYR	YYR	airport	CFB Goose Bay	53.319444	-60.410556	Happy Valley-Goose Bay	YYR	Canada	CA	America/Halifax
BDB	BDB	airport	Bundaberg	-24.9025	152.320833	Bundaberg Region	BDB	Australia	AU	Australia/Brisbane
STC	STC	airport	St. Cloud Regional	45.546667	-94.06	St. Cloud	STC	United States	US	America/Chicago
CPO	CPO	airport	Chamonate	-27.261667	-70.779167	Copiapó	CPO	Chile	CL	America/Santiago
DBO	DBO	airport	Dubbo City Regional	-32.218889	148.575556	Dubbo	DBO	Australia	AU	Australia/Sydney
DQA	DQA	airport	Daqing Sartu	46.75	125.139167	Daqing	DQA	China	CN	Asia/Shanghai
FRS	FRS	airport	Mundo Maya International	16.915556	-89.869722	Flores	FRS	Guatemala	GT	America/Guatemala
NAO	NAO	airport	Nanchong Gaoping	30.793889	106.159722	Nanchong	NAO	China	CN	Asia/Shanghai
HTS	HTS	airport	Tri-State	38.368333	-82.559167	Huntington	HTS	United States	US	America/New_York
IKI	IKI	airport	Iki	33.75	129.783333	Iki	IKI	Japan	JP	Asia/Tokyo
IXG	IXG	airport	Belgaum	15.859167	74.618333	Belgaum	IXG	India	IN	Asia/Calcutta
JOE	JOE	airport	Joensuu	62.662778	29.6075	Joensuu	JOE	Finland	FI	Europe/Helsinki
KOP	KOP	airport	Nakhon Phanom	17.385278	104.641944	Nakhon Phanom Province	KOP	Thailand	TH	Asia/Bangkok
KPO	KPO	airport	Pohang	35.987778	129.420556	Pohang	KPO	South Korea	KR	Asia/Seoul
KUV	KUV	airport	Gunsan	35.903889	126.615833	Gunsan	KUV	South Korea	KR	Asia/Seoul
LTO	LTO	airport	Loreto International	25.989167	-111.34833	Loreto	LTO	Mexico	MX	America/Mazatlan
LWS	LWS	airport	Lewiston–Nez Perce County	46.375556	-117.01361	Lewiston	LWS	United States	US	America/Los_Angeles
NAY	NAY	airport	Beijing Nanyuan	39.786389	116.386389	Beijing	BJS	China	CN	Asia/Shanghai
NNT	NNT	airport	Nan Nakhon	18.807778	100.783333	Nan Province	NNT	Thailand	TH	Asia/Bangkok
PNR	PNR	airport	Pointe Noire	-4.816111	11.886667	Pointe-Noire	PNR	Republic of the Congo	CG	Africa/Brazzaville
RMA	RMA	airport	Roma	-26.545	148.774722	Roma	RMA	Australia	AU	Australia/Brisbane
SBY	SBY	airport	Salisbury–Ocean City–Wicomico Regional	38.340556	-75.510278	Ocean City	SBY	United States	US	America/New_York
SSG	SSG	airport	Malabo International	3.755278	8.708611	Malabo	SSG	Equatorial Guinea	GQ	Africa/Malabo
SUG	SUG	airport	Surigao	9.760833	125.481111	Surigao City	SUG	Philippines	PH	Asia/Manila
ISA	ISA	airport	Mount Isa	-20.663889	139.488611	Mount Isa	ISA	Australia	AU	Australia/Brisbane
OVS	OVS	airport	Sovetsky	61.325278	63.603611	Sovetsky	OVS	Russia	RU	Asia/Yekaterinburg
KEM	KEM	airport	Kemi-Tornio	65.778611	24.580833	Kemi	KEM	Finland	FI	Europe/Helsinki
IXA	IXA	airport	Agartala	23.886944	91.240556	Agartala	IXA	India	IN	Asia/Calcutta
AHU	AHU	airport	Cherif Al Idrissi	35.177222	-3.839444	Al Hoceima	AHU	Morocco	MA	Africa/Casablanca
YYB	YYB	airport	North Bay/Jack Garland	46.363611	-79.422778	North Bay	YYB	Canada	CA	America/Toronto
ODO	ODO	airport	Bodaybo	57.866389	114.242222	Bodaybo	ODO	Russia	RU	Asia/Irkutsk
GRI	GRI	airport	Central Nebraska Regional	40.9675	-98.309722	Grand Island	GRI	United States	US	America/Chicago
DPL	DPL	airport	Dipolog	8.604167	123.3425	Dipolog	DPL	Philippines	PH	Asia/Manila
DPO	DPO	airport	Devonport	-41.169722	146.430278	Devonport	DPO	Australia	AU	Australia/Melbourne
TEN	TEN	airport	Tongren Fenghuang	27.883333	109.308333	Tongren	TEN	China	CN	Asia/Shanghai
JSA	JSA	airport	Jaisalmer	26.888611	70.865	Jaisalmer	JSA	India	IN	Asia/Calcutta
YNY	YNY	airport	Yangyang International	38.061389	128.669167	Yangyang County	YNY	South Korea	KR	Asia/Seoul
NVA	NVA	airport	Benito Salas	2.950278	-75.293889	Neiva, Huila	NVA	Colombia	CO	America/Bogota
IMF	IMF	airport	Imphal International	24.76	93.896667	Imphal	IMF	India	IN	Asia/Calcutta
JNG	JNG	airport	Jining Qufu	35.293056	116.346667	Jining	JNG	China	CN	Asia/Shanghai
SFJ	SFJ	airport	Kangerlussuaq	67.016944	-50.689444	Kangerlussuaq	SFJ	Greenland	GL	America/Godthab
MUB	MUB	airport	Maun	-19.9725	23.431111	Maun	MUB	Botswana	BW	Africa/Gaborone
OER	OER	airport	Örnsköldsvik	63.408333	18.99	Örnsköldsvik	OER	Sweden	SE	Europe/Stockholm
TBP	TBP	airport	Cap. FAP Pedro Canga Rodríguez	-3.5525	-80.381389	Tumbes	TBP	Peru	PE	America/Lima
PGV	PGV	airport	Pitt–Greenville	35.635833	-77.384167	Greenville	PGV	United States	US	America/New_York
SOB	SOB	airport	Hévíz–Balaton	46.686389	17.159167	Hévíz	SOB	Hungary	HU	Europe/Budapest
SUX	SUX	airport	Sioux Gateway	42.4025	-96.384444	Sioux City	SUX	United States	US	America/Chicago
TMW	TMW	airport	Tamworth	-31.083889	150.846667	Tamworth	TMW	Australia	AU	Australia/Sydney
YTM	YTM	airport	Mont Tremblant International	46.409444	-74.78	Mont-Tremblant	YTM	Canada	CA	America/Toronto
TTJ	TTJ	airport	Tottori	35.53	134.166667	Tottori	TTJ	Japan	JP	Asia/Tokyo
UET	UET	airport	Quetta International	30.251389	66.937778	Quetta	UET	Pakistan	PK	Asia/Karachi
WYS	WYS	airport	Yellowstone	44.688333	-111.11778	West Yellowstone	WYS	United States	US	America/Denver
AAN	AAN	airport	Al Ain International	24.261667	55.609167	Al Ain	AAN	United Arab Emirates	AE	Asia/Dubai
ABT	ABT	airport	Al-Baha Domestic	20.296111	41.634167	Al Bahah	ABT	Saudi Arabia	SA	Asia/Riyadh
ART	ART	airport	Watertown International	43.991944	-76.021667	Watertown	ART	United States	US	America/New_York
AXA	AXA	airport	Clayton J. Lloyd International	18.204722	-63.055	Anguilla	AXA	Anguilla	AI	America/Anguilla
BQK	BQK	airport	Brunswick Golden Isles	31.258889	-81.466389	Brunswick	SSI	United States	US	America/New_York
PKN	PKN	airport	Iskandar	-2.705278	111.673333	Pangkalan Bun	PKN	Indonesia	ID	Asia/Jakarta
BWT	BWT	airport	Burnie	-40.997222	145.726667	Burnie	BWT	Australia	AU	Australia/Melbourne
CXH	CXH	airport	Vancouver Harbour Flight Centre	49.291667	-123.12139	Vancouver	YVR	Canada	CA	America/Vancouver
VCL	VCL	airport	Chu Lai International	15.4075	108.707222	Chu Lai	VCL	Vietnam	VN	Asia/Saigon
CPE	CPE	airport	Campeche International	19.816667	-90.500278	Campeche	CPE	Mexico	MX	America/Mexico_City
DAV	DAV	airport	Enrique Malek International	8.391111	-82.435	David, Chiriquí	DAV	Panama	PA	America/Panama
EUN	EUN	airport	Hassan I	27.151667	-13.219167	Laayoune	EUN	Unknown Region	ZZ	Africa/El_Aaiun
YXJ	YXJ	airport	Fort St. John	56.238056	-120.74028	Fort St. John	YXJ	Canada	CA	America/Dawson_Creek
OLA	OLA	airport	Ørland Main Air Station	63.698889	9.603889	Ørland	OLA	Norway	NO	Europe/Oslo
KOW	KOW	airport	Ganzhou Huangjin	25.851389	114.775278	Ganzhou	KOW	China	CN	Asia/Shanghai
HYN	HYN	airport	Taizhou Luqiao	28.565278	121.430278	Taizhou	HYN	China	CN	Asia/Shanghai
JLN	JLN	airport	Joplin Regional	37.151944	-94.498333	Joplin	JLN	United States	US	America/Chicago
KAJ	KAJ	airport	Kajaani	64.285556	27.6925	Kajaani	KAJ	Finland	FI	Europe/Helsinki
KHG	KHG	airport	Kashi	39.5425	76.02	Kashgar	KHG	China	CN	Asia/Shanghai
VAL	VAL	airport	Valença	-13.303276	-38.991173	Valença, Bahia	VAL	Brazil	BR	America/Fortaleza
NYA	NYA	airport	Nyagan	62.101667	65.6025	Nyagan	NYA	Russia	RU	Asia/Yekaterinburg
OGS	OGS	airport	Ogdensburg International	44.681944	-75.465833	Ogdensburg	OGS	United States	US	America/New_York
RRG	RRG	airport	Sir Gaëtan Duval	-19.757778	63.361111	Rodrigues	RRG	Mauritius	MU	Indian/Mauritius
SNO	SNO	airport	Sakon Nakhon	17.195278	104.118611	Sakon Nakhon	SNO	Thailand	TH	Asia/Bangkok
YXT	YXT	airport	Northwest Regional Airport Terrace-Kitimat	54.468611	-128.57611	Terrace	YXT	Canada	CA	America/Vancouver
THN	THN	airport	Trollhättan–Vänersborg	58.318056	12.345	Trollhättan	THN	Sweden	SE	Europe/Stockholm
TPQ	TPQ	airport	Tepic International	21.419444	-104.8425	Tepic	TPQ	Mexico	MX	America/Mazatlan
UIH	UIH	airport	Phu Cat	13.953889	109.043333	Qui Nhơn	UIH	Vietnam	VN	Asia/Saigon
ABR	ABR	airport	Aberdeen Regional	45.453611	-98.425556	Aberdeen	ABR	United States	US	America/Chicago
ABI	ABI	airport	Abilene Regional	32.411389	-99.681944	Abilene	ABI	United States	US	America/Chicago
CYO	CYO	airport	Vilo Acuña	21.616389	-81.546111	Cayo Largo del Sur	CYO	Cuba	CU	America/Havana
EYP	EYP	airport	El Alcaraván	5.319167	-72.383889	Yopal	EYP	Colombia	CO	America/Bogota
AWZ	AWZ	airport	Ahvaz International	31.3375	48.760278	Ahvaz	AWZ	Iran	IR	Asia/Tehran
REL	REL	airport	Almirante Marcos A. Zar	-43.210556	-65.270278	Trelew	REL	Argentina	AR	America/Catamarca
CSG	CSG	airport	Columbus Metropolitan	32.514444	-84.940278	Columbus	CSG	United States	US	America/New_York
CYZ	CYZ	airport	Cauayan	16.928889	121.755278	Cauayan, Isabela	CYZ	Philippines	PH	Asia/Manila
CAP	CAP	airport	Cap-Haïtien International	19.733056	-72.194722	Cap-Haïtien	CAP	Haiti	HT	America/Port-au-Prince
DJJ	DJJ	airport	Sentani International	-2.576944	140.516389	Jayapura	DJJ	Indonesia	ID	Asia/Jayapura
GBB	GBB	airport	Qabala International	40.809167	47.725	Qabala	GBB	Azerbaijan	AZ	Asia/Baku
CXB	CXB	airport	Cox's Bazar	21.452222	91.963889	Cox's Bazar	CXB	Bangladesh	BD	Asia/Dhaka
URY	URY	airport	Gurayat Domestic	31.411944	37.279444	Qurayyat	URY	Saudi Arabia	SA	Asia/Riyadh
HGR	HGR	airport	Hagerstown Regional	39.708056	-77.729444	Hagerstown	HGR	United States	US	America/New_York
JTC	JTC	airport	Bauru-Arealva	-22.163611	-49.069167	Bauru	JTC	Brazil	BR	America/Sao_Paulo
KGI	KGI	airport	Kalgoorlie-Boulder	-30.791389	121.463611	Kalgoorlie	KGI	Australia	AU	Australia/Perth
YAM	YAM	airport	Sault Ste. Marie	46.485	-84.509444	Sault Ste. Marie	YAM	Canada	CA	America/Toronto
PQI	PQI	airport	Northern Maine Regional Airport at Presque Isle	46.688889	-68.044722	Presque Isle	PQI	United States	US	America/New_York
SMX	SMX	airport	Santa Maria Public	34.898889	-120.4575	Santa Maria	SMX	United States	US	America/Los_Angeles
RCH	RCH	airport	Almirante Padilla	11.526111	-72.925833	Riohacha	RCH	Colombia	CO	America/Bogota
SDY	SDY	airport	Sidney–Richland Municipal	47.705	-104.19639	Sidney	SDY	United States	US	America/Denver
WEF	WEF	airport	Weifang	36.646944	119.118611	Weifang	WEF	China	CN	Asia/Shanghai
YNG	YNG	airport	Youngstown–Warren Regional	41.263056	-80.678889	Youngstown	YNG	United States	US	America/New_York
YUY	YUY	airport	Rouyn-Noranda	48.206111	-78.835556	Rouyn-Noranda	YUY	Canada	CA	America/Toronto
SJT	SJT	airport	San Angelo Regional	31.357778	-100.49639	San Angelo	SJT	United States	US	America/Chicago
TLK	TLK	airport	Talakan	59.881667	111.045556	Vitim, Sakha Republic	TLK	Russia	RU	Asia/Yakutsk
LSY	LSY	airport	Lismore	-28.829444	153.257778	Lismore	LSY	Australia	AU	Australia/Sydney
CBO	CBO	airport	Awang	7.165278	124.209722	Cotabato City	CBO	Philippines	PH	Asia/Manila
BSK	BSK	airport	Biskra	34.793333	5.738333	Biskra	BSK	Algeria	DZ	Africa/Algiers
BWX	BWX	airport	Blimbingsari	-8.310278	114.34	Banyuwangi	BWX	Indonesia	ID	Asia/Jakarta
CLQ	CLQ	airport	Colima	19.276944	-103.5775	Colima	CLQ	Mexico	MX	America/Mexico_City
FBM	FBM	airport	Lubumbashi International	-11.591389	27.530833	Lubumbashi	FBM	Democratic Republic of the Congo	CD	Africa/Lubumbashi
PFB	PFB	airport	Lauro Kurtz	-28.244444	-52.329167	Passo Fundo	PFB	Brazil	BR	America/Sao_Paulo
OPS	OPS	airport	Sinop	-11.885	-55.586111	Sinop, Mato Grosso	OPS	Brazil	BR	America/Campo_Grande
HAD	HAD	airport	Halmstad	56.691111	12.820278	Halmstad	HAD	Sweden	SE	Europe/Stockholm
HEK	HEK	airport	Heihe	50.171667	127.309444	Heihe	HEK	China	CN	Asia/Shanghai
JUJ	JUJ	airport	Gobernador Horacio Guzmán International	-24.392778	-65.097778	San Salvador de Jujuy	JUJ	Argentina	AR	America/Jujuy
IPN	IPN	airport	Usiminas	-19.470833	-42.4875	Ipatinga	IPN	Brazil	BR	America/Sao_Paulo
ISN	ISN	airport	Sloulin Field International	48.179167	-103.64333	Williston	ISN	United States	US	America/Chicago
JAU	JAU	airport	Francisco Carle	-11.784167	-75.473056	Jauja	JAU	Peru	PE	America/Lima
JYV	JYV	airport	Jyvaskyla	62.399444	25.678333	Jyväskylä	JYV	Finland	FI	Europe/Helsinki
LCH	LCH	airport	Lake Charles Regional	30.126111	-93.223333	Lake Charles	LCH	United States	US	America/Chicago
LUM	LUM	airport	Dehong Mangshi	24.401389	98.532222	Mang City	LUM	China	CN	Asia/Shanghai
VAM	VAM	airport	Villa International	3.470833	72.836667	Maamigili	VAM	Maldives	MV	Indian/Maldives
NLA	NLA	airport	Simon Mwansa Kapwepwe International	-12.997778	28.666111	Ndola	NLA	Zambia	ZM	Africa/Lusaka
MYD	MYD	airport	Malindi	-3.229167	40.101667	Malindi	MYD	Kenya	KE	Africa/Nairobi
NDG	NDG	airport	Qiqihar Sanjiazi	47.239722	123.918056	Qiqihar	NDG	China	CN	Asia/Shanghai
